Category,Subcategory,Item Name,Brand,Mrp,Price,Weight/pack_size,Delivery ETA,availability,inventory,store_id,base_product_id,shelf_life_in_hours,timestamp,pincode_input,clicked_label
Electricals Accessories,Top Picks,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:33:31,110020,New Delhi
Electricals Accessories,Top Picks,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:33:31,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,c90fbe6e-4d34-5b72-af6f-c1f04fc23294,12 months,2026-01-20 14:33:37,110017,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,196b98fa-268e-585f-b2af-ed6cb6a669cb,12 months,2026-01-20 14:33:37,110017,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,58.0,1 pc (35 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,0c28dc46-88d8-4d28-86c9-2940aa70c06e,9 months,2026-01-20 14:33:37,110017,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,5,da285a58-89f2-448e-b5d7-dddce15e9bba,2b1176ca-4a51-511f-90ef-52802c602910,12 months,2026-01-20 14:33:37,110017,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),9 min,In Stock,3,da285a58-89f2-448e-b5d7-dddce15e9bba,42f209ee-d4e6-4d43-aeef-931135575281,9 months,2026-01-20 14:33:37,110017,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),9 min,In Stock,1,da285a58-89f2-448e-b5d7-dddce15e9bba,75898438-c60e-4723-954b-7a3bccb99c7c,12 months,2026-01-20 14:33:37,110017,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,6,84f9975d-cc19-4d21-aa76-43e3aab9779a,7b5c2fb2-657d-54f3-ad7b-1f4ee96873a8,12 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,1ee7f837-638b-560a-97af-4744e99245cd,12 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,59.0,1 pc (35 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,3ca74874-7b6d-4a85-b06f-97dd86e2540e,9 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,4d3ce347-181c-5d72-91f0-242abed34151,12 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,1,84f9975d-cc19-4d21-aa76-43e3aab9779a,7c14bb15-cdfd-48cd-bb19-40a14852bd37,9 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Choco Almond Crunch Pocket Protein Bar - 5g Mini Protein Bar,Phab,59.0,51.0,1 pc (20 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,cd2ec4d6-64c6-5993-acf2-035da232b4d0,9 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),18 min,In Stock,5,84f9975d-cc19-4d21-aa76-43e3aab9779a,6c3e7a51-a067-5545-b855-9d44d3f139dd,12 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:33:37,110020,New Delhi
Masala Dry Fruits More,Masala Dry Fruits More,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:33:37,110020,New Delhi
Packaged Food,Packaged Food,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,6,84f9975d-cc19-4d21-aa76-43e3aab9779a,7b5c2fb2-657d-54f3-ad7b-1f4ee96873a8,12 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,1ee7f837-638b-560a-97af-4744e99245cd,12 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,59.0,1 pc (35 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,3ca74874-7b6d-4a85-b06f-97dd86e2540e,9 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,4d3ce347-181c-5d72-91f0-242abed34151,12 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,1,84f9975d-cc19-4d21-aa76-43e3aab9779a,7c14bb15-cdfd-48cd-bb19-40a14852bd37,9 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab Choco Almond Crunch Pocket Protein Bar - 5g Mini Protein Bar,Phab,59.0,51.0,1 pc (20 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,cd2ec4d6-64c6-5993-acf2-035da232b4d0,9 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),18 min,In Stock,5,84f9975d-cc19-4d21-aa76-43e3aab9779a,6c3e7a51-a067-5545-b855-9d44d3f139dd,12 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:33:45,110020,New Delhi
Packaged Food,Packaged Food,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,c90fbe6e-4d34-5b72-af6f-c1f04fc23294,12 months,2026-01-20 14:33:46,110017,New Delhi
Packaged Food,Packaged Food,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,196b98fa-268e-585f-b2af-ed6cb6a669cb,12 months,2026-01-20 14:33:46,110017,New Delhi
Packaged Food,Packaged Food,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,58.0,1 pc (35 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,0c28dc46-88d8-4d28-86c9-2940aa70c06e,9 months,2026-01-20 14:33:46,110017,New Delhi
Packaged Food,Packaged Food,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,5,da285a58-89f2-448e-b5d7-dddce15e9bba,2b1176ca-4a51-511f-90ef-52802c602910,12 months,2026-01-20 14:33:46,110017,New Delhi
Packaged Food,Packaged Food,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),9 min,In Stock,3,da285a58-89f2-448e-b5d7-dddce15e9bba,42f209ee-d4e6-4d43-aeef-931135575281,9 months,2026-01-20 14:33:46,110017,New Delhi
Packaged Food,Packaged Food,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),9 min,In Stock,1,da285a58-89f2-448e-b5d7-dddce15e9bba,75898438-c60e-4723-954b-7a3bccb99c7c,12 months,2026-01-20 14:33:46,110017,New Delhi
Sweet Cravings,Sweet Cravings,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,6,84f9975d-cc19-4d21-aa76-43e3aab9779a,7b5c2fb2-657d-54f3-ad7b-1f4ee96873a8,12 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,1ee7f837-638b-560a-97af-4744e99245cd,12 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,59.0,1 pc (35 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,3ca74874-7b6d-4a85-b06f-97dd86e2540e,9 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,4d3ce347-181c-5d72-91f0-242abed34151,12 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,1,84f9975d-cc19-4d21-aa76-43e3aab9779a,7c14bb15-cdfd-48cd-bb19-40a14852bd37,9 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab Choco Almond Crunch Pocket Protein Bar - 5g Mini Protein Bar,Phab,59.0,51.0,1 pc (20 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,cd2ec4d6-64c6-5993-acf2-035da232b4d0,9 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),18 min,In Stock,5,84f9975d-cc19-4d21-aa76-43e3aab9779a,6c3e7a51-a067-5545-b855-9d44d3f139dd,12 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:33:52,110020,New Delhi
Sweet Cravings,Sweet Cravings,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,c90fbe6e-4d34-5b72-af6f-c1f04fc23294,12 months,2026-01-20 14:33:54,110017,New Delhi
Sweet Cravings,Sweet Cravings,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,196b98fa-268e-585f-b2af-ed6cb6a669cb,12 months,2026-01-20 14:33:54,110017,New Delhi
Sweet Cravings,Sweet Cravings,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,58.0,1 pc (35 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,0c28dc46-88d8-4d28-86c9-2940aa70c06e,9 months,2026-01-20 14:33:54,110017,New Delhi
Sweet Cravings,Sweet Cravings,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,5,da285a58-89f2-448e-b5d7-dddce15e9bba,2b1176ca-4a51-511f-90ef-52802c602910,12 months,2026-01-20 14:33:54,110017,New Delhi
Sweet Cravings,Sweet Cravings,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),9 min,In Stock,3,da285a58-89f2-448e-b5d7-dddce15e9bba,42f209ee-d4e6-4d43-aeef-931135575281,9 months,2026-01-20 14:33:54,110017,New Delhi
Sweet Cravings,Sweet Cravings,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),9 min,In Stock,1,da285a58-89f2-448e-b5d7-dddce15e9bba,75898438-c60e-4723-954b-7a3bccb99c7c,12 months,2026-01-20 14:33:54,110017,New Delhi
Munchies,Top Picks,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,6,84f9975d-cc19-4d21-aa76-43e3aab9779a,7b5c2fb2-657d-54f3-ad7b-1f4ee96873a8,12 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,1ee7f837-638b-560a-97af-4744e99245cd,12 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,59.0,1 pc (35 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,3ca74874-7b6d-4a85-b06f-97dd86e2540e,9 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,4d3ce347-181c-5d72-91f0-242abed34151,12 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,1,84f9975d-cc19-4d21-aa76-43e3aab9779a,7c14bb15-cdfd-48cd-bb19-40a14852bd37,9 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab Choco Almond Crunch Pocket Protein Bar - 5g Mini Protein Bar,Phab,59.0,51.0,1 pc (20 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,cd2ec4d6-64c6-5993-acf2-035da232b4d0,9 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),18 min,In Stock,5,84f9975d-cc19-4d21-aa76-43e3aab9779a,6c3e7a51-a067-5545-b855-9d44d3f139dd,12 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:34:01,110020,New Delhi
Munchies,Top Picks,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:34:01,110020,New Delhi
Bath Body,Bath Body,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,6,84f9975d-cc19-4d21-aa76-43e3aab9779a,7b5c2fb2-657d-54f3-ad7b-1f4ee96873a8,12 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,1ee7f837-638b-560a-97af-4744e99245cd,12 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,59.0,1 pc (35 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,3ca74874-7b6d-4a85-b06f-97dd86e2540e,9 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,4d3ce347-181c-5d72-91f0-242abed34151,12 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,1,84f9975d-cc19-4d21-aa76-43e3aab9779a,7c14bb15-cdfd-48cd-bb19-40a14852bd37,9 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab Choco Almond Crunch Pocket Protein Bar - 5g Mini Protein Bar,Phab,59.0,51.0,1 pc (20 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,cd2ec4d6-64c6-5993-acf2-035da232b4d0,9 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),18 min,In Stock,5,84f9975d-cc19-4d21-aa76-43e3aab9779a,6c3e7a51-a067-5545-b855-9d44d3f139dd,12 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:35:35,122002,New Delhi
Bath Body,Bath Body,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:35:35,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,6,84f9975d-cc19-4d21-aa76-43e3aab9779a,7b5c2fb2-657d-54f3-ad7b-1f4ee96873a8,12 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,1ee7f837-638b-560a-97af-4744e99245cd,12 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,59.0,1 pc (35 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,3ca74874-7b6d-4a85-b06f-97dd86e2540e,9 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,4d3ce347-181c-5d72-91f0-242abed34151,12 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,1,84f9975d-cc19-4d21-aa76-43e3aab9779a,7c14bb15-cdfd-48cd-bb19-40a14852bd37,9 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab Choco Almond Crunch Pocket Protein Bar - 5g Mini Protein Bar,Phab,59.0,51.0,1 pc (20 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,cd2ec4d6-64c6-5993-acf2-035da232b4d0,9 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),18 min,In Stock,5,84f9975d-cc19-4d21-aa76-43e3aab9779a,6c3e7a51-a067-5545-b855-9d44d3f139dd,12 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:35:44,122002,New Delhi
Atta Rice Oil Dals,Top Picks,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:35:44,122002,New Delhi
Pet Care,Pet Care,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,6,84f9975d-cc19-4d21-aa76-43e3aab9779a,7b5c2fb2-657d-54f3-ad7b-1f4ee96873a8,12 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,50.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,1ee7f837-638b-560a-97af-4744e99245cd,12 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,59.0,1 pc (35 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,3ca74874-7b6d-4a85-b06f-97dd86e2540e,9 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),18 min,In Stock,4,84f9975d-cc19-4d21-aa76-43e3aab9779a,4d3ce347-181c-5d72-91f0-242abed34151,12 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,1,84f9975d-cc19-4d21-aa76-43e3aab9779a,7c14bb15-cdfd-48cd-bb19-40a14852bd37,9 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab Choco Almond Crunch Pocket Protein Bar - 5g Mini Protein Bar,Phab,59.0,51.0,1 pc (20 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,cd2ec4d6-64c6-5993-acf2-035da232b4d0,9 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab Double Chocolate 10g Protein Milkshake,Phab,85.0,77.0,1 pc (200 ml),18 min,In Stock,5,84f9975d-cc19-4d21-aa76-43e3aab9779a,6c3e7a51-a067-5545-b855-9d44d3f139dd,12 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab 11g Protein Bar - Strawberry & Greek Yogurt,Phab,70.0,56.0,1 pc (35 g),18 min,In Stock,3,84f9975d-cc19-4d21-aa76-43e3aab9779a,afbfb087-7a9c-4c0c-8520-f3bd26db5b83,9 months,2026-01-20 14:35:51,122002,New Delhi
Pet Care,Pet Care,Phab 21g Protein Bar - Strawberries & Greek Yogurt,Phab,125.0,97.0,1 pc (65 g),18 min,In Stock,2,84f9975d-cc19-4d21-aa76-43e3aab9779a,9fa24d50-2791-421c-b4d4-54cb7c65758a,9 months,2026-01-20 14:35:51,122002,New Delhi
Bath Body,Bath Body,Phab Cookies & Cream Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,c90fbe6e-4d34-5b72-af6f-c1f04fc23294,12 months,2026-01-20 14:35:52,201304,New Delhi
Bath Body,Bath Body,Phab Strawberry Cake Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,196b98fa-268e-585f-b2af-ed6cb6a669cb,12 months,2026-01-20 14:35:52,201304,New Delhi
Bath Body,Bath Body,Phab 11g Protein Bar - Chocolate Brownie,Phab,70.0,58.0,1 pc (35 g),9 min,In Stock,6,da285a58-89f2-448e-b5d7-dddce15e9bba,0c28dc46-88d8-4d28-86c9-2940aa70c06e,9 months,2026-01-20 14:35:52,201304,New Delhi
Bath Body,Bath Body,Phab Mocha Latte Millet Wafer Bar I 10g Protein Wafer,Phab,60.0,51.0,1 pc (40 g),9 min,In Stock,5,da285a58-89f2-448e-b5d7-dddce15e9bba,2b1176ca-4a51-511f-90ef-52802c602910,12 months,2026-01-20 14:35:52,201304,New Delhi
Bath Body,Bath Body,Phab 21g Protein Bar - Chocolate Brownie,Phab,125.0,97.0,1 pc (65 g),9 min,In Stock,3,da285a58-89f2-448e-b5d7-dddce15e9bba,42f209ee-d4e6-4d43-aeef-931135575281,9 months,2026-01-20 14:35:52,201304,New Delhi
